"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Order"
126301,2,3100,34,0,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126302,3,3750,31,90,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126303,4,3850,31,0,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126304,5,4500,31,90,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126305,6,4600,31,0,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126306,7,5250,31,90,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126307,8,5350,31,0,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126308,9,6000,34,90,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126309,10,6100,34,0,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126310,11,6750,31,90,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126311,12,6850,31,0,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126312,13,7500,31,90,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126313,14,7600,31,0,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126314,15,8250,31,90,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126315,16,8350,31,0,10,2,28,3,2,"articulation","teaching","2_t_stim_a.png","performing-first"
126450,1,3000,34,90,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126451,2,3100,34,0,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126452,3,3750,31,90,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126453,4,3850,31,0,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126454,5,4500,31,90,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126455,6,4600,31,0,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126456,7,5250,31,90,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126457,8,5350,31,0,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126458,9,6000,34,90,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126459,10,6100,34,0,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126460,11,6750,31,90,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126461,12,6850,31,0,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126462,13,7500,31,90,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126463,14,7600,31,0,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126464,15,8250,31,90,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126465,16,8350,31,0,10,2,28,3,3,"articulation","teaching","3_t_stim_a.png","performing-first"
126600,1,3000,34,90,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126601,2,3100,34,0,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126602,3,3750,31,90,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126603,4,3850,31,0,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126604,5,4500,31,90,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126605,6,4600,31,0,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126606,7,5250,31,90,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126607,8,5350,31,0,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126608,9,6000,34,90,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126609,10,6100,34,0,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126610,11,6750,31,90,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126611,12,6850,31,0,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126612,13,7500,31,90,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126613,14,7600,31,0,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126614,15,8250,31,90,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126615,16,8350,31,0,10,2,28,3,4,"articulation","teaching","4_t_stim_a.png","performing-first"
126750,1,3000,34,90,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126751,2,3100,34,0,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126752,3,3750,31,90,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126753,4,3850,31,0,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126754,5,4500,31,90,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126755,6,4600,31,0,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126756,7,5250,31,90,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126757,8,5350,31,0,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126758,9,6000,34,90,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126759,10,6100,34,0,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126760,11,6750,31,90,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126761,12,6850,31,0,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126762,13,7500,31,90,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126763,14,7600,31,0,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126764,15,8250,31,90,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126765,16,8350,31,0,10,2,28,3,5,"articulation","teaching","5_t_stim_a.png","performing-first"
126900,1,3000,34,90,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126901,2,3100,34,0,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126902,3,3750,31,90,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126903,4,3850,31,0,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126904,5,4500,31,90,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126905,6,4600,31,0,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126906,7,5250,31,90,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126907,8,5350,31,0,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126908,9,6000,34,90,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126909,10,6100,34,0,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126910,11,6750,31,90,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126911,12,6850,31,0,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126912,13,7500,31,90,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126913,14,7600,31,0,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126914,15,8250,31,90,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
126915,16,8350,31,0,10,2,28,3,6,"articulation","teaching","6_t_stim_a.png","performing-first"
127050,1,3000,34,90,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127051,2,3100,34,0,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127052,3,3750,31,90,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127053,4,3850,31,0,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127054,5,4500,31,90,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127055,6,4600,31,0,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127056,7,5250,31,90,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127057,8,5350,31,0,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127058,9,6000,34,90,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127059,10,6100,34,0,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127060,11,6750,31,90,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127061,12,6850,31,0,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127062,13,7500,31,90,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127063,14,7600,31,0,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127064,15,8250,31,90,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127065,16,8350,31,0,10,2,28,3,7,"articulation","teaching","7_t_stim_a.png","performing-first"
127200,1,3000,34,90,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127201,2,3100,34,0,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127202,3,3750,31,90,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127203,4,3850,31,0,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127204,5,4500,31,90,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127205,6,4600,31,0,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127206,7,5250,31,90,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127207,8,5350,31,0,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127208,9,6000,34,90,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127209,10,6100,34,0,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127210,11,6750,31,90,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127211,12,6850,31,0,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127212,13,7500,31,90,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127213,14,7600,31,0,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127214,15,8250,31,90,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127215,16,8350,31,0,10,2,28,3,8,"articulation","teaching","8_t_stim_a.png","performing-first"
127350,1,3000,34,90,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127351,2,3100,34,0,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127352,3,3750,31,90,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127353,4,3850,31,0,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127354,5,4500,31,90,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127355,6,4600,31,0,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127356,7,5250,31,90,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127357,8,5350,31,0,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127358,9,6000,34,90,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127359,10,6100,34,0,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127360,11,6750,31,90,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127361,12,6850,31,0,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127362,13,7500,31,90,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127363,14,7600,31,0,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127364,15,8250,31,90,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127365,16,8350,31,0,10,0,28,4,1,"dynamics","teaching","1_t_stim_d.png","performing-first"
127500,1,3000,34,90,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127501,2,3100,34,0,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127502,3,3750,31,90,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127503,4,3850,31,0,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127504,5,4500,31,90,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127505,6,4600,31,0,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127506,7,5250,31,90,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127507,8,5350,31,0,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127508,9,6000,34,90,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127509,10,6100,34,0,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127510,11,6750,31,90,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127511,12,6850,31,0,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127512,13,7500,31,90,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127513,14,7600,31,0,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127514,15,8250,31,90,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127515,16,8350,31,0,10,2,28,4,2,"dynamics","teaching","2_t_stim_d.png","performing-first"
127650,1,3000,34,90,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127651,2,3100,34,0,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127652,3,3750,31,90,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127653,4,3850,31,0,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127654,5,4500,31,90,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127655,6,4600,31,0,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127656,7,5250,31,90,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127657,8,5350,31,0,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127658,9,6000,34,90,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127659,10,6100,34,0,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127660,11,6750,31,90,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127661,12,6850,31,0,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127662,13,7500,31,90,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127663,14,7600,31,0,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127664,15,8250,31,90,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127665,16,8350,31,0,10,2,28,4,3,"dynamics","teaching","3_t_stim_d.png","performing-first"
127802,1,3000,34,90,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127803,2,3100,34,0,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127804,3,3750,31,90,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127805,4,3850,31,0,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127806,5,4500,31,90,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127807,6,4600,31,0,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127808,7,5250,31,90,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127809,8,5350,31,0,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127810,9,6000,34,90,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127811,10,6100,34,0,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127812,11,6750,31,90,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127813,12,6850,31,0,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127814,13,7500,31,90,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127815,14,7600,31,0,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127816,15,8250,31,90,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127817,16,8350,31,0,10,2,28,4,4,"dynamics","teaching","4_t_stim_d.png","performing-first"
127952,1,3000,34,90,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127953,2,3100,34,0,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127954,3,3750,31,90,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127955,4,3850,31,0,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127956,5,4500,31,90,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127957,6,4600,31,0,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127958,7,5250,31,90,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127959,8,5350,31,0,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127960,9,6000,34,90,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127961,10,6100,34,0,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127962,11,6750,31,90,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127963,12,6850,31,0,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127964,13,7500,31,90,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127965,14,7600,31,0,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127966,15,8250,31,90,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
127967,16,8350,31,0,10,2,28,4,5,"dynamics","teaching","5_t_stim_d.png","performing-first"
128102,1,3000,34,90,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128103,2,3100,34,0,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128104,3,3750,31,90,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128105,4,3850,31,0,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128106,5,4500,31,90,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128107,6,4600,31,0,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128108,7,5250,31,90,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128109,8,5350,31,0,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128110,9,6000,34,90,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128111,10,6100,34,0,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128112,11,6750,31,90,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128113,12,6850,31,0,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128114,13,7500,31,90,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128115,14,7600,31,0,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128116,15,8250,31,90,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128117,16,8350,31,0,10,2,28,4,6,"dynamics","teaching","6_t_stim_d.png","performing-first"
128252,1,3000,34,90,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128253,2,3100,34,0,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128254,3,3750,31,90,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128255,4,3850,31,0,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128256,5,4500,31,90,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128257,6,4600,31,0,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128258,7,5250,31,90,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128259,8,5350,31,0,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128260,9,6000,34,90,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128261,10,6100,34,0,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128262,11,6750,31,90,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128263,12,6850,31,0,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128264,13,7500,31,90,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128265,14,7600,31,0,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128266,15,8250,31,90,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128267,16,8350,31,0,10,2,28,4,7,"dynamics","teaching","7_t_stim_d.png","performing-first"
128402,1,3000,34,90,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128403,2,3100,34,0,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128404,3,3750,31,90,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128405,4,3850,31,0,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128406,5,4500,31,90,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128407,6,4600,31,0,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128408,7,5250,31,90,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128409,8,5350,31,0,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128410,9,6000,34,90,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128411,10,6100,34,0,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128412,11,6750,31,90,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128413,12,6850,31,0,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128414,13,7500,31,90,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128415,14,7600,31,0,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128416,15,8250,31,90,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128417,16,8350,31,0,10,2,28,4,8,"dynamics","teaching","8_t_stim_d.png","performing-first"
128552,1,3000,34,90,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128553,2,3100,34,0,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128554,3,3750,31,90,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128555,4,3850,31,0,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128556,5,4500,31,90,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128557,6,4600,31,0,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128558,7,5250,31,90,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128559,8,5350,31,0,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128560,9,6000,34,90,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128561,10,6100,34,0,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128562,11,6750,31,90,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128563,12,6850,31,0,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128564,13,7500,31,90,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128565,14,7600,31,0,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128566,15,8250,31,90,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128567,16,8350,31,0,10,0,29,1,1,"dynamics","performing","1_p_stim_d.png","performing-first"
128702,1,3000,34,90,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128703,2,3100,34,0,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128704,3,3750,31,90,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128705,4,3850,31,0,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128706,5,4500,31,90,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128707,6,4600,31,0,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128708,7,5250,31,90,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128709,8,5350,31,0,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128710,9,6000,34,90,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128711,10,6100,34,0,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128712,11,6750,31,90,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128713,12,6850,31,0,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128714,13,7500,31,90,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128715,14,7600,31,0,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128716,15,8250,31,90,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128717,16,8350,31,0,10,2,29,1,2,"dynamics","performing","2_p_stim_d.png","performing-first"
128852,1,3000,34,90,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128853,2,3100,34,0,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128854,3,3750,31,90,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128855,4,3850,31,0,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128856,5,4500,31,90,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128857,6,4600,31,0,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128858,7,5250,31,90,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128859,8,5350,31,0,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128860,9,6000,34,90,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128861,10,6100,34,0,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128862,11,6750,31,90,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128863,12,6850,31,0,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128864,13,7500,31,90,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128865,14,7600,31,0,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128866,15,8250,31,90,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
128867,16,8350,31,0,10,2,29,1,3,"dynamics","performing","3_p_stim_d.png","performing-first"
