"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","Tempo","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Diff","Interval","Subcomponent","Grouping"
46,46,20169,74,81,1,2,250,1,3,2,"articulation","performing","2_p_stim_a.png",2,45,"Legato","performing-articulation"
47,47,20406,71,90,1,2,250,1,3,2,"articulation","performing","2_p_stim_a.png",9,46,"Legato","performing-articulation"
2,2,7271,78,65,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",12,1,"Legato","performing-articulation"
3,3,7533,79,75,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",10,2,"Legato","performing-articulation"
4,4,7764,76,80,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",5,3,"Legato","performing-articulation"
5,5,8006,72,84,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",4,4,"Legato","performing-articulation"
10,10,9194,78,69,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",5,9,"Legato","performing-articulation"
11,11,9442,79,81,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",12,10,"Legato","performing-articulation"
12,12,9673,76,80,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",-1,11,"Legato","performing-articulation"
13,13,9912,72,84,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",4,12,"Legato","performing-articulation"
14,14,10153,76,82,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",-2,13,"Legato","performing-articulation"
15,15,10398,79,83,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",1,14,"Legato","performing-articulation"
16,16,10635,84,83,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",0,15,"Legato","performing-articulation"
17,17,10864,83,89,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",6,16,"Legato","performing-articulation"
22,22,12040,81,71,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",0,21,"Legato","performing-articulation"
23,23,12269,84,70,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",-1,22,"Legato","performing-articulation"
24,24,12514,81,78,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",8,23,"Legato","performing-articulation"
25,25,12746,78,74,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",-4,24,"Legato","performing-articulation"
41,41,19006,77,68,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",-2,40,"Legato","performing-articulation"
42,42,19240,76,77,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",9,41,"Legato","performing-articulation"
43,43,19482,74,86,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",9,42,"Legato","performing-articulation"
44,44,19713,76,84,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",-2,43,"Legato","performing-articulation"
45,45,19955,79,83,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",-1,44,"Legato","performing-articulation"
46,46,20186,74,88,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",5,45,"Legato","performing-articulation"
47,47,20417,71,82,1,2,250,1,3,3,"articulation","performing","3_p_stim_a.png",-6,46,"Legato","performing-articulation"
2,2,7231,78,75,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",15,1,"Legato","performing-articulation"
3,3,7478,79,80,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",5,2,"Legato","performing-articulation"
4,4,7706,76,87,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",7,3,"Legato","performing-articulation"
5,5,7933,72,96,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",9,4,"Legato","performing-articulation"
10,10,9103,78,73,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",8,9,"Legato","performing-articulation"
11,11,9325,79,75,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",2,10,"Legato","performing-articulation"
12,12,9564,76,75,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",0,11,"Legato","performing-articulation"
13,13,9792,72,78,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",3,12,"Legato","performing-articulation"
14,14,10026,76,78,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",0,13,"Legato","performing-articulation"
15,15,10268,79,82,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",4,14,"Legato","performing-articulation"
16,16,10492,84,85,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",3,15,"Legato","performing-articulation"
17,17,10716,83,88,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",3,16,"Legato","performing-articulation"
22,22,11890,81,63,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",-11,21,"Legato","performing-articulation"
23,23,12116,84,74,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",11,22,"Legato","performing-articulation"
24,24,12340,81,81,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",7,23,"Legato","performing-articulation"
25,25,12571,78,74,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",-7,24,"Legato","performing-articulation"
41,41,18812,77,67,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",0,40,"Legato","performing-articulation"
42,42,19052,76,71,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",4,41,"Legato","performing-articulation"
43,43,19288,74,79,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",8,42,"Legato","performing-articulation"
44,44,19516,76,84,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",5,43,"Legato","performing-articulation"
45,45,19756,79,84,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",0,44,"Legato","performing-articulation"
46,46,19987,74,81,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",-3,45,"Legato","performing-articulation"
47,47,20220,71,83,1,2,250,1,3,4,"articulation","performing","4_p_stim_a.png",2,46,"Legato","performing-articulation"
2,2,7247,78,68,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",14,1,"Legato","performing-articulation"
3,3,7504,79,81,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",13,2,"Legato","performing-articulation"
4,4,7737,76,81,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",0,3,"Legato","performing-articulation"
5,5,7962,72,91,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",10,4,"Legato","performing-articulation"
10,10,9126,78,71,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",1,9,"Legato","performing-articulation"
11,11,9359,79,80,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",9,10,"Legato","performing-articulation"
12,12,9594,76,81,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",1,11,"Legato","performing-articulation"
13,13,9824,72,94,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",13,12,"Legato","performing-articulation"
14,14,10062,76,79,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",-15,13,"Legato","performing-articulation"
15,15,10297,79,86,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",7,14,"Legato","performing-articulation"
16,16,10519,84,88,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",2,15,"Legato","performing-articulation"
17,17,10758,83,85,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",-3,16,"Legato","performing-articulation"
22,22,11933,81,81,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",2,21,"Legato","performing-articulation"
23,23,12167,84,76,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",-5,22,"Legato","performing-articulation"
24,24,12388,81,84,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",8,23,"Legato","performing-articulation"
25,25,12632,78,80,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",-4,24,"Legato","performing-articulation"
41,41,18862,77,70,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",-1,40,"Legato","performing-articulation"
42,42,19105,76,74,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",4,41,"Legato","performing-articulation"
43,43,19335,74,81,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",7,42,"Legato","performing-articulation"
44,44,19562,76,83,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",2,43,"Legato","performing-articulation"
45,45,19798,79,88,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",5,44,"Legato","performing-articulation"
46,46,20033,74,82,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",-6,45,"Legato","performing-articulation"
47,47,20264,71,91,1,2,250,1,3,5,"articulation","performing","5_p_stim_a.png",9,46,"Legato","performing-articulation"
2,2,7285,78,77,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",14,1,"Legato","performing-articulation"
3,3,7532,79,81,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",4,2,"Legato","performing-articulation"
4,4,7761,76,87,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",6,3,"Legato","performing-articulation"
5,5,8003,72,91,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",4,4,"Legato","performing-articulation"
10,10,9190,78,76,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",4,9,"Legato","performing-articulation"
11,11,9438,79,80,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",4,10,"Legato","performing-articulation"
12,12,9668,76,80,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",0,11,"Legato","performing-articulation"
13,13,9910,72,86,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",6,12,"Legato","performing-articulation"
14,14,10146,76,81,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",-5,13,"Legato","performing-articulation"
15,15,10381,79,89,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",8,14,"Legato","performing-articulation"
16,16,10619,84,93,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",4,15,"Legato","performing-articulation"
17,17,10844,83,89,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",-4,16,"Legato","performing-articulation"
22,22,12015,81,75,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",4,21,"Legato","performing-articulation"
23,23,12248,84,85,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",10,22,"Legato","performing-articulation"
24,24,12477,81,83,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",-2,23,"Legato","performing-articulation"
25,25,12703,78,78,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",-5,24,"Legato","performing-articulation"
41,41,19038,77,76,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",8,40,"Legato","performing-articulation"
42,42,19263,76,80,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",4,41,"Legato","performing-articulation"
43,43,19506,74,90,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",10,42,"Legato","performing-articulation"
44,44,19744,76,87,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",-3,43,"Legato","performing-articulation"
45,45,19986,79,90,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",3,44,"Legato","performing-articulation"
46,46,20222,74,85,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",-5,45,"Legato","performing-articulation"
47,47,20462,71,91,1,2,250,1,3,6,"articulation","performing","6_p_stim_a.png",6,46,"Legato","performing-articulation"
3,3,7553,79,82,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",10,2,"Legato","performing-articulation"
4,4,7799,76,81,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",-1,3,"Legato","performing-articulation"
5,5,8036,72,91,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",10,4,"Legato","performing-articulation"
10,10,9236,78,69,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",-1,9,"Legato","performing-articulation"
11,11,9481,79,82,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",13,10,"Legato","performing-articulation"
12,12,9722,76,75,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",-7,11,"Legato","performing-articulation"
13,13,9967,72,81,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",6,12,"Legato","performing-articulation"
14,14,10208,76,80,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",-1,13,"Legato","performing-articulation"
15,15,10443,79,86,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",6,14,"Legato","performing-articulation"
16,16,10675,84,85,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",-1,15,"Legato","performing-articulation"
17,17,10922,83,78,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",-7,16,"Legato","performing-articulation"
22,22,12081,81,81,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",1,21,"Legato","performing-articulation"
23,23,12321,84,84,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",3,22,"Legato","performing-articulation"
24,24,12550,81,88,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",4,23,"Legato","performing-articulation"
25,25,12789,78,82,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",-6,24,"Legato","performing-articulation"
41,41,19161,77,78,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",1,40,"Legato","performing-articulation"
42,42,19383,76,81,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",3,41,"Legato","performing-articulation"
43,43,19621,74,93,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",12,42,"Legato","performing-articulation"
44,44,19862,76,89,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",-4,43,"Legato","performing-articulation"
45,45,20112,79,88,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",-1,44,"Legato","performing-articulation"
46,46,20347,74,89,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",1,45,"Legato","performing-articulation"
47,47,20593,71,86,1,2,250,1,3,7,"articulation","performing","7_p_stim_a.png",-3,46,"Legato","performing-articulation"
2,2,7285,78,76,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",6,1,"Legato","performing-articulation"
3,3,7535,79,81,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",5,2,"Legato","performing-articulation"
4,4,7764,76,86,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",5,3,"Legato","performing-articulation"
5,5,7999,72,91,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",5,4,"Legato","performing-articulation"
10,10,9143,78,80,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",4,9,"Legato","performing-articulation"
11,11,9377,79,86,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",6,10,"Legato","performing-articulation"
12,12,9610,76,83,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",-3,11,"Legato","performing-articulation"
13,13,9842,72,91,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",8,12,"Legato","performing-articulation"
14,14,10064,76,85,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",-6,13,"Legato","performing-articulation"
15,15,10294,79,87,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",2,14,"Legato","performing-articulation"
16,16,10535,84,89,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",2,15,"Legato","performing-articulation"
17,17,10756,83,88,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",-1,16,"Legato","performing-articulation"
22,22,11884,81,87,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",4,21,"Legato","performing-articulation"
23,23,12120,84,84,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",-3,22,"Legato","performing-articulation"
24,24,12340,81,90,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",6,23,"Legato","performing-articulation"
25,25,12571,78,81,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",-9,24,"Legato","performing-articulation"
41,41,18690,77,71,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",6,40,"Legato","performing-articulation"
42,42,18914,76,76,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",5,41,"Legato","performing-articulation"
43,43,19150,74,82,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",6,42,"Legato","performing-articulation"
44,44,19380,76,84,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",2,43,"Legato","performing-articulation"
45,45,19623,79,88,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",4,44,"Legato","performing-articulation"
46,46,19857,74,88,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",0,45,"Legato","performing-articulation"
47,47,20086,71,88,1,2,250,1,3,8,"articulation","performing","8_p_stim_a.png",0,46,"Legato","performing-articulation"
2,2,8272,78,70,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",14,1,"Legato","performing-articulation"
3,3,8502,79,75,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",5,2,"Legato","performing-articulation"
4,4,8713,76,70,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",-5,3,"Legato","performing-articulation"
5,5,8932,72,67,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",-3,4,"Legato","performing-articulation"
10,10,10030,78,83,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",15,9,"Legato","performing-articulation"
11,11,10240,79,87,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",4,10,"Legato","performing-articulation"
12,12,10444,76,89,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",2,11,"Legato","performing-articulation"
13,13,10657,72,96,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",7,12,"Legato","performing-articulation"
14,14,10875,76,99,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",3,13,"Legato","performing-articulation"
15,15,11082,79,98,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",-1,14,"Legato","performing-articulation"
16,16,11282,84,97,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",-1,15,"Legato","performing-articulation"
17,17,11490,83,88,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",-9,16,"Legato","performing-articulation"
22,22,12530,81,98,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",3,21,"Legato","performing-articulation"
23,23,12739,84,97,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",-1,22,"Legato","performing-articulation"
24,24,12955,81,86,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",-11,23,"Legato","performing-articulation"
25,25,13174,78,96,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",10,24,"Legato","performing-articulation"
41,41,18795,77,70,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",-2,40,"Legato","performing-articulation"
42,42,18996,76,81,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",11,41,"Legato","performing-articulation"
43,43,19214,74,80,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",-1,42,"Legato","performing-articulation"
44,44,19417,76,81,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",1,43,"Legato","performing-articulation"
45,45,19629,79,81,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",0,44,"Legato","performing-articulation"
46,46,19846,74,70,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",-11,45,"Legato","performing-articulation"
47,47,20045,71,70,1,2,250,2,1,1,"articulation","performing","1_p_stim_a.png",0,46,"Legato","performing-articulation"
2,2,8276,78,59,1,2,250,2,1,2,"articulation","performing","2_p_stim_a.png",11,1,"Legato","performing-articulation"
